mouse,sex,date,probe,protocol,UnitID,firing_rate,snr,Flag_SingleUnit,isi_violations_ratio,isi_violations_rate,isi_violations_count,position,slope,Tr.2 Peak (ms),Peak2 Tr. ratio,name Wav,wilc_Cold_,resp_binCold_,sign_binCold_,sign_Cold_,latCold_,resp_Cold_,DV_exact,wilc_Hot_,resp_binHot_,sign_binHot_,sign_Hot_,latHot_,resp_Hot_,wilc_Room_,resp_binRoom_,sign_binRoom_,latRoom_,resp_Room_,sign_Room_,Neuron,Overall SVM Score,95% shuffle,flag_Temp,Anova,T3_0,T3_1,T3_2
CB313,F,81722,tetrodes,temp,56,1.840202782,8.446635197,True,0.12538495,0.001273791,3,none,-13.35714286,0.15,-0.229946524,waveforms_56.npy,"[0.9625413908152405, 0.7216643955600963, 0.7305750090713872, 0.7216643955600963]",[],"[0, 0, 0, 0]",0,,0,,"[1.0, 0.48238410663677855, 0.6257786869712131, 0.9819034168127568]",[],"[0, 0, 0, 0]",0,,0,"[0.48229696737384264, 0.7793502216461452, 0.16721919926024698, 0.821386673275163]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB280,M,121721,tetrodes,temp,4,4.404926142,9.05710966,True,0.151002521,0.008789875,22,none,-5.449596774,0.775,-0.253311258,waveforms_4.npy,"[6.044619699494368e-06, 1.647451750070543e-05, 1.632919733994551e-05, 5.0781189091134495e-06]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,61.0,1,,"[1.1175870895385742e-08, 1.1928379535675049e-05, 5.4453384969061695e-06, 3.725290298461914e-08]","[1, 1, 1, 1]","[-1, 1, -1, -1]",-1,72.0,1,"[6.576174440173409e-06, 1.9834405766048345e-05, 1.216542963809403e-05, 7.771179277355662e-06]","[1, 1, 1, 1]","[-1, -1, -1, -1]",49.0,1,-1,0.0,0.419285714,0.425857143,False,1.0,0.0,0.0,0.0
CB280,M,121721,tetrodes,temp,22,4.293454541,22.53235749,True,0.007224787,0.00039954,1,none,-9.889992361,0.625,-0.223628692,waveforms_22.npy,"[5.7347447506302094e-05, 9.497878037589032e-05, 0.0001480321338244215, 0.00011921507236097161]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,55.0,1,,"[1.0201968363281056e-05, 0.139396375705719, 0.014831893390714043, 0.23727744404277296]","[1, 0, 0, 0]",[-1],-1,41.0,1,"[3.313199587776935e-05, 0.0011295964112126228, 0.0029071177011455304, 0.0008045568479497564]","[1, 1, 0, 1]","[-1, -1, -1]",39.0,1,-1,1.0,0.727857143,0.409321429,True,1.0,0.011637239165329053,1.0,0.012068248023304202
CB280,M,121721,tetrodes,temp,40,10.56503056,12.75634524,True,0.017897341,0.005993097,15,none,-8.261726509,0.275,-0.353767561,waveforms_40.npy,"[2.2351741790771484e-08, 7.450580596923828e-09, 7.450580596923828e-09, 7.450580596923828e-09]","[1, 1, 1, 1]","[1, 1, -1, -1]",1,58.0,1,,"[2.6735099630632655e-06, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,242.0,1,"[1.4901161193847656e-08, 1.4901161193847656e-08, 1.4901161193847656e-08, 1.4901161193847656e-08]","[1, 1, 1, 1]","[1, -1, -1, -1]",55.0,1,1,2.0,0.825714286,0.430821429,True,1.0,1.0,0.03713527851458886,0.7299145299145298
CB316,M,100422,CN-H5,temp,24,28.91210418,4.894624307,True,0.047882497,0.120076341,274,V,-13.56544118,0.125,-0.674304419,waveforms_24.npy,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[-1, 1, -1, -1]",-1,27.0,1,375.0,"[3.725290298461914e-09, 3.725290298461914e-09, 7.450580596923828e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[1, -1, 1, 1]",1,27.0,1,"[2.686104251283127e-06, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[1, 1, -1, -1]",23.0,1,1,0.0,0.38137931,0.403517241,False,1.0,0.0,0.0,0.0
CB316,M,100422,CN-H5,temp,81,1.523742478,4.384413814,True,0.062916199,0.000438235,1,V,-3.305641026,0.875,-0.297794118,waveforms_81.npy,"[1.0, 1.0, 1.0, 1.0]",[],"[0, 0, 0, 0]",0,,0,387.5,"[1.0, 1.0, 0.3184907277075488, 1.0]",[],"[0, 0, 0, 0]",0,,0,"[0.7236736098317631, 0.7236736098317631, 0.7236736098317631, 0.9904066407238225]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB316,M,100422,CN-H5,temp,92,8.655137746,4.107445065,True,0.07410052,0.016652923,38,D,-0.276179013,0.35,-0.090163934,waveforms_92.npy,"[0.00016213469022895822, 0.0005114809258706533, 8.741810096311239e-05, 0.0003911577700098697]","[1, 1, 1, 1]","[1, 1, -1, 1]",1,163.0,1,500.0,"[2.60770320892334e-07, 6.787141645072594e-06, 7.883410901058735e-06, 9.630468066111673e-06]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,93.0,1,"[8.206450772486897e-06, 2.5646375607286974e-05, 5.743154875396608e-06, 5.103647708892822e-07]","[1, 1, 1, 1]","[1, -1, 1, 1]",214.0,1,1,2.0,0.406896552,0.400034483,True,1.0,0.5471698113207547,1.0,0.7735849056603774
CB316,M,100422,CN-H5,temp,96,3.345046401,6.511053639,True,0.013055134,0.000438235,1,D,-3.661115355,0.725,-0.274881517,waveforms_96.npy,"[2.497172931858864e-06, 3.3191284208367346e-06, 3.725290298461914e-09, 2.8430603195388443e-06]","[1, 1, 1, 1]","[1, 1, -1, 1]",1,70.0,1,525.0,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[1, -1, -1, -1]",1,125.0,1,"[1.1175870895385742e-08, 2.349893691641192e-06, 2.257855434721115e-06, 1.964529535720954e-06]","[1, 1, 1, 1]","[1, -1, -1, -1]",54.0,1,1,3.0,0.415172414,0.379344828,True,0.0,1.0,0.5161290322580645,0.5806451612903225
CB316,M,100422,CN-H5,temp,111,2.057950727,7.18908482,True,0.0,0.0,0,D,-6.021223262,0.65,-0.357723577,waveforms_111.npy,"[0.7793907009604489, 0.32319932407915875, 0.32319932407915875, 0.32319932407915875]",[],"[0, 0, 0, 0]",0,,0,732.5,"[0.7305750090713872, 0.9625413908152405, 0.49310392444974116, 0.49310392444974116]",[],"[0, 0, 0, 0]",0,,0,"[0.4371568079106837, 0.49310392444974116, 0.7216643955600963, 0.49310392444974116]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB316,M,100422,CN-H5,temp,114,1.241081018,3.833496743,True,0.0,0.0,0,D,-1.560452962,0.625,-0.197392924,waveforms_114.npy,"[0.5172377880891923, 0.8439835336328705, 0.25091164767508034, 0.08902228262367995]",[],"[0, 0, 0, 0]",0,,0,732.5,"[0.04061706205426294, 0.23965098438272026, 0.03538472935566648, 0.012199275401825872]",[],"[0, 0, 0, 0]",0,,0,"[0.07967249368697062, 0.7769695233547977, 0.3686465438658648, 0.05865924543111441]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB316,M,100422,CN-H5,temp,120,6.398228409,6.858176801,True,0.060661769,0.007449992,17,V,-1.482618913,0.875,-0.178010471,waveforms_120.npy,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,129.0,1,262.5,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,94.0,1,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[-1, -1, -1, -1]",112.0,1,-1,6.0,0.389655172,0.415034483,False,1.0,0.0,0.0,0.0
CB316,M,100422,CN-H5,temp,136,14.31844636,5.436813124,True,0.022800471,0.014023514,32,V,-3.198529412,0.275,-0.323333333,waveforms_136.npy,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[1, 1, 1, -1]",1,148.0,1,150.0,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[1, 1, -1, -1]",1,157.0,1,"[3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[1, 1, -1, -1]",166.0,1,1,7.0,0.593793103,0.400862069,True,1.0,1.0,0.8426966292134832,0.8202247191011236
CB321,M,113022,CN-H5,temp,13,1.525280159,11.2308037,True,0.0,0.0,0,V,-2.44772404,0.775,-0.194013304,waveforms_13.npy,"[0.3184907277075488, 0.7013102078117179, 0.9625413908152405, 0.4958496191888412]",[],"[0, 0, 0, 0]",0,,0,150.0,"[0.49310392444974116, 0.4931195523773456, 0.5414758693858566, 0.4238998924159575]",[],"[0, 0, 0, 0]",0,,0,"[0.739495583080142, 0.5184465398651632, 0.9904066407238225, 0.7575214311307408]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB321,M,113022,CN-H5,temp,18,13.37362393,9.971849217,True,0.019349502,0.010382197,23,V,-2.699967174,0.775,-0.297468354,waveforms_18.npy,"[2.955467916058987e-06, 3.725290298461914e-09, 2.6431275277623607e-06, 1.1175870895385742e-08]","[1, 1, 1, 1]","[-1, -1, -1, 1]",-1,70.0,1,225.0,"[4.232275043259922e-06, 3.4645635990196664e-06, 1.8230521786422185e-05, 1.3820827007293701e-06]","[1, 1, 1, 1]","[1, -1, 1, 1]",1,59.0,1,"[0.0009217282820210577, 3.089999643911759e-05, 0.0007595373391720753, 0.0001742914319038391]","[1, 1, 1, 1]","[1, -1, 1, 1]",41.0,1,1,1.0,0.322068966,0.412413793,False,0.0,0.0,0.0,0.0
CB321,M,113022,CN-H5,temp,32,0.366988094,7.854703097,True,0.0,0.0,0,V,-1.837482219,0.85,-0.293736501,waveforms_32.npy,"[0.7575214311307408, 0.9904066407238225, 0.9904066407238225, 0.9904066407238225]",[],"[0, 0, 0, 0]",0,,0,350.0,"[0.7236736098317631, 1.0, 1.0, 1.0]",[],"[0, 0, 0, 0]",0,,0,"[0.49310392444974116, 0.7216643955600963, 0.7216643955600963, 0.49310392444974116]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB321,M,113022,CN-H5,temp,48,3.985409447,8.825242556,True,0.104204618,0.004965399,11,V,-5.598242934,0.725,-0.358144552,waveforms_48.npy,"[0.040396476397780295, 0.07504664128432682, 0.09069858927270776, 0.1297731369945673]",[],"[0, 0, 0, 0]",0,,0,575.0,"[0.06141429437030505, 0.020245685719797648, 0.04114155713874332, 0.12153093327799487]",[],"[0, 0, 0, 0]",0,,0,"[0.2123003672481596, 0.5088086527970658, 0.43958512207620726, 0.12019492910500444]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB321,M,113022,CN-H5,temp,64,1.235030043,18.39598009,True,0.0,0.0,0,V,-6.443346774,0.725,-0.28,waveforms_64.npy,"[1.0, 1.0, 0.7236736098317631, 1.0]",[],"[0, 0, 0, 0]",0,,0,675.0,"[1.0, 1.0, 1.0, 1.0]",[],"[0, 0, 0, 0]",0,,0,"[1.0, 1.0, 1.0, 1.0]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB321,M,113022,CN-H5,temp,96,2.69485722,7.83686686,True,0.041437987,0.0009028,2,V,-2.515291607,0.825,-0.311444653,waveforms_96.npy,"[1.5450007333810188e-05, 1.5211698174266038e-05, 2.087289562933833e-05, 3.038142456552108e-05]","[1, 1, 1, 1]","[-1, 1, 1, 1]",-1,152.0,1,275.0,"[0.00011961337624553487, 4.4066165869841037e-05, 1.8481541307686207e-05, 8.432470820897822e-05]","[1, 1, 1, 1]","[1, -1, -1, 1]",1,36.0,1,"[7.952935143136576e-05, 4.4066165869841037e-05, 0.00012190204378479998, 0.00010080578529257792]","[1, 1, 1, 1]","[-1, -1, -1, -1]",87.0,1,-1,5.0,0.46137931,0.395896552,True,0.0,1.0,0.8484848484848485,0.6060606060606061
CB321,M,113022,CN-H5,temp,101,0.605778625,6.067187384,True,0.0,0.0,0,D,-2.370554765,0.825,-0.296428571,waveforms_101.npy,"[0.9904066407238225, 0.9904066407238225, 0.7236736098317631, 0.9904066407238225]",[],"[0, 0, 0, 0]",0,,0,362.5,"[1.0, 1.0, 1.0, 1.0]",[],"[0, 0, 0, 0]",0,,0,"[0.9904066407238225, 0.9904066407238225, 0.7236736098317631, 0.9904066407238225]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB321,M,113022,CN-H5,temp,102,0.924918332,7.732916277,True,0.527660584,0.0013542,3,D,-3.41875,0.925,-0.29226361,waveforms_102.npy,"[0.006477042341142053, 0.05725175101401113, 0.3751599326032198, 0.2091667149983646]",[],"[0, 0, 0, 0]",0,,0,362.5,"[0.0006106270962420942, 0.0003279493361294996, 0.0006444879922148066, 0.00016214479722371917]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,0.0,1,"[0.16228893516290654, 0.3252282169687767, 0.1794879920344763, 0.28487014527547383]",[],"[0, 0, 0, 0]",,0,0,7.0,0.437931034,0.400137931,True,1.0,1.0,0.11111111111111112,0.6666666666666667
CB321,M,113022,CN-H5,temp,109,4.685530645,5.702655319,True,0.020560983,0.0013542,3,D,-2.085434174,0.8,-0.32183908,waveforms_109.npy,"[0.08170024996349586, 0.03909408079924749, 0.19713667860190753, 0.031007984877276747]",[],"[0, 0, 0, 0]",0,,0,432.5,"[0.19296788057633918, 0.10281329765991794, 0.0655902972682958, 0.2660593625336911]",[],"[0, 0, 0, 0]",0,,0,"[0.04106643052252876, 0.006324417959788315, 0.032774499769056505, 0.02372355865835886]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB321,M,113022,CN-H5,temp,111,6.583215696,12.12890912,True,0.003471874,0.0004514,1,D,-6.121156417,0.75,-0.436893204,waveforms_111.npy,"[2.60770320892334e-08, 3.6220347117171888e-06, 3.725290298461914e-09, 3.725290298461914e-09]","[1, 1, 1, 1]","[-1, 1, -1, -1]",-1,86.0,1,487.5,"[2.9613807028077973e-06, 9.313225746154785e-08, 3.650607602983084e-06, 4.059722181193888e-06]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,89.0,1,"[3.725290298461914e-09, 3.725290298461914e-09, 2.669920600827301e-06, 3.725290298461914e-09]","[1, 1, 1, 1]","[-1, -1, -1, -1]",40.0,1,-1,9.0,0.5,0.412551724,True,0.0,0.5454545454545455,0.7272727272727273,1.0
CB321,M,113022,CN-H5,temp,140,5.404610637,7.129411001,True,0.056663583,0.004965399,11,D,-3.106896552,0.35,-0.3,waveforms_140.npy,"[0.00029522036546205315, 0.46634855943668396, 0.07290494683023431, 0.053248847652055]","[1, 0, 0, 0]",[1],1,212.0,1,662.5,"[0.00018256778719523683, 0.0005151232604395431, 0.014007427092502418, 0.08539738255618941]","[1, 1, 0, 0]","[1, 1]",1,49.0,1,"[7.534368249719175e-05, 0.03189036848505821, 0.0023949135277864138, 0.012147358613612482]","[1, 0, 1, 0]","[-1, 1]",0.0,1,-1,10.0,0.473103448,0.408068966,True,0.0,0.71875,0.71875,1.0
CB321,M,113022,CN-H5,temp,141,0.755643381,9.141070643,True,0.0,0.0,0,D,-3.349766043,0.775,-0.358391608,waveforms_141.npy,"[0.0034355361359948828, 0.0019530741401305942, 0.0017681486308920675, 0.0031607441601609115]","[0, 1, 1, 0]","[-1, -1]",-1,199.0,1,662.5,"[2.365277276045777e-05, 3.6491321209884e-05, 1.0278075933456421e-05, 2.956760052362951e-05]","[1, 1, 1, 1]","[1, 1, 1, -1]",1,192.0,1,"[2.6367006322564644e-05, 2.0783423489815285e-05, 2.8744526626532778e-05, 1.4759798041248197e-05]","[1, 1, 1, 1]","[-1, -1, -1, -1]",0.0,1,-1,11.0,0.535862069,0.420137931,True,1.0,0.052631578947368425,1.0,0.894736842105263
CB321,M,113022,CN-H5,temp,149,0.695607199,8.671355921,True,0.0,0.0,0,D,-3.674517375,0.775,-0.282560706,waveforms_149.npy,"[1.0, 1.0, 1.0, 1.0]",[],"[0, 0, 0, 0]",0,,0,750.0,"[1.0, 1.0, 1.0, 1.0]",[],"[0, 0, 0, 0]",0,,0,"[1.0, 1.0, 1.0, 1.0]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB321,M,113022,CN-H5,temp,169,2.365786716,13.54714616,True,0.026883697,0.0004514,1,V,-6.645527859,0.75,-0.2578019,waveforms_169.npy,"[0.07120627887299012, 0.11772196278803279, 0.23420121218948953, 0.20141029677694444]",[],"[0, 0, 0, 0]",0,,0,62.5,"[0.015200242220485634, 0.009314637007322622, 0.000995702446815838, 0.0043936657347584274]","[0, 0, 1, 0]",[-1],-1,332.0,1,"[0.0033841826599768465, 0.0008293309668866365, 0.0006908440718736324, 0.00029412426849595647]","[0, 1, 1, 1]","[-1, -1, -1]",226.0,1,-1,13.0,0.344137931,0.398034483,False,1.0,0.0,0.0,0.0
CB321,M,113022,CN-H5,temp,170,0.307854711,7.485276619,True,0.0,0.0,0,V,-3.339419404,0.8,-0.28854314,waveforms_170.npy,"[0.3185419110445046, 0.3185419110445046, 0.718617697786111, 0.526037316883336]",[],"[0, 0, 0, 0]",0,,0,125.0,"[0.7216643955600963, 0.49310392444974116, 0.7216643955600963, 0.7216643955600963]",[],"[0, 0, 0, 0]",0,,0,"[0.11644452626487589, 0.11644452626487589, 0.20092977558173397, 0.3146399227812884]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB321,M,113022,CN-H5,temp,171,1.631810528,10.88326191,True,0.282533999,0.002256999,5,V,-5.026069519,0.825,-0.316821465,waveforms_171.npy,"[0.0679202225909395, 0.05273143187412219, 0.10864492749081722, 0.04037109309766187]",[],"[0, 0, 0, 0]",0,,0,375.0,"[0.7982012501707009, 0.5646873835778641, 0.8071761630899001, 0.9625426807636561]",[],"[0, 0, 0, 0]",0,,0,"[0.43971422044126984, 0.4532562770145129, 0.20422142373521646, 0.12037639070007]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB321,M,113022,CN-H5,temp,172,4.110447211,13.13231555,True,0.0,0.0,0,V,-6.592118227,0.725,-0.301587302,waveforms_172.npy,"[0.07124249361857646, 0.7832335819745878, 0.04372501432393207, 0.03902903802568822]",[],"[0, 0, 0, 0]",0,,0,625.0,"[0.7013102078117179, 0.7013102078117179, 0.4958496191888412, 0.5033382763488612]",[],"[0, 0, 0, 0]",0,,0,"[0.30496793938926925, 0.6194968743386211, 0.4133089677008992, 0.03747259086306834]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB289,M,40422,CN-H5,temp,9,9.417107651,10.74267943,True,0.019760822,0.005257283,8,V,-8.106138527,0.775,-0.347172082,waveforms_9.npy,"[0.004784730097911224, 0.15309280203564882, 0.13763472268924276, 0.0067610839162206065]",[],"[0, 0, 0, 0]",0,,0,25.0,"[0.0007133596834065216, 0.005138983609554075, 0.004816738531301295, 0.002076462299349066]","[1, 0, 0, 1]","[1, 1]",1,163.0,1,"[0.018759363795728803, 0.09724820923485315, 0.08647582105445731, 0.10600590959250424]",[],"[0, 0, 0, 0]",,0,0,0.0,0.345555556,0.42,False,0.0,0.0,0.0,0.0
CB289,M,40422,CN-H5,temp,19,7.660518066,10.25960533,True,0.044793506,0.007885924,12,V,-4.616271963,0.825,-0.21656051,waveforms_19.npy,"[3.0517578125e-05, 3.0517578125e-05, 3.0517578125e-05, 3.0517578125e-05]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,135.0,1,75.0,"[7.62939453125e-06, 7.62939453125e-06, 7.62939453125e-06, 7.62939453125e-06]","[1, 1, 1, 1]","[-1, -1, -1, -1]",-1,158.0,1,"[0.00013949627466015824, 0.00013518323558158726, 0.0001375428716562939, 1.1444091796875e-05]","[1, 1, 1, 1]","[-1, -1, -1, -1]",71.0,1,-1,1.0,0.444444444,0.450055556,False,1.0,0.0,0.0,0.0
CB289,M,40422,CN-H5,temp,22,5.087078181,8.716870576,True,0.042323665,0.003285802,5,V,-3.861631016,1.05,-0.196694215,waveforms_22.npy,"[0.6390225161873718, 0.38399076769259977, 0.38399076769259977, 0.6390225161873718]",[],"[0, 0, 0, 0]",0,,0,125.0,"[0.6625205835400576, 0.31555436990737784, 0.9810314021408898, 0.9810314021408898]",[],"[0, 0, 0, 0]",0,,0,"[0.08843379225653987, 0.03824762423645926, 0.12720773731174162, 0.1272481248238091]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB289,M,40422,CN-H5,temp,30,1.117829736,13.0257463,True,0.0,0.0,0,V,-7.431634897,0.675,-0.258732978,waveforms_30.npy,"[0.005871483399650783, 0.007035295424596934, 0.007035295424596934, 0.007035295424596934]",[],"[0, 0, 0, 0]",0,,0,225.0,"[0.3161202311627339, 0.12806626461954115, 0.4521401691543281, 0.7079578125148267]",[],"[0, 0, 0, 0]",0,,0,"[0.007004001693673287, 0.004263504422291335, 0.0010174397343200995, 0.05737478171654136]","[0, 0, 1, 0]",[-1],422.0,1,-1,3.0,0.354444444,0.453388889,False,0.0,0.0,0.0,0.0
CB289,M,40422,CN-H5,temp,39,32.74038523,4.875901964,True,0.000408707,0.001314321,2,V,-74.275,0.15,-1.866352201,waveforms_39.npy,"[3.0517578125e-05, 3.0517578125e-05, 3.0517578125e-05, 3.0517578125e-05]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,95.0,1,350.0,"[7.62939453125e-06, 7.62939453125e-06, 7.62939453125e-06, 1.52587890625e-05]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,95.0,1,"[3.814697265625e-06, 7.62939453125e-06, 3.814697265625e-06, 7.62939453125e-06]","[1, 1, 1, 1]","[1, 1, 1, 1]",122.0,1,1,4.0,0.585555556,0.420555556,True,1.0,0.9876237623762377,0.9614961496149615,1.0
CB289,M,40422,CN-H5,temp,43,3.587438288,8.402995667,True,0.119145941,0.004600122,7,V,-3.640207219,0.825,-0.242728185,waveforms_43.npy,"[1.0, 1.0, 1.0, 1.0]",[],"[0, 0, 0, 0]",0,,0,325.0,"[0.6625205835400576, 0.9810314021408898, 0.9810314021408898, 0.6625205835400576]",[],"[0, 0, 0, 0]",0,,0,"[0.41512339115542807, 0.41512339115542807, 0.41512339115542807, 0.41512339115542807]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB289,M,40422,CN-H5,temp,75,2.086484075,4.651281367,True,0.0,0.0,0,V,-3.885741653,0.525,-0.317230274,waveforms_75.npy,"[0.6740355591699445, 0.22799970437868988, 0.3580197188228159, 0.7736998655445008]",[],"[0, 0, 0, 0]",0,,0,12.5,"[0.02107057013437867, 0.006841962714459097, 0.32245316261239754, 0.3026969775804671]",[],"[0, 0, 0, 0]",0,,0,"[0.011437735368845807, 0.009298077740508552, 0.11365319277661157, 0.17953260630452117]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB289,M,40422,CN-H5,temp,80,2.423607329,10.66468656,True,0.0745857,0.001314321,2,V,-5.265628476,0.95,-0.22173913,waveforms_80.npy,"[0.027219816291313377, 0.13609738111439368, 0.8556652107761605, 0.49870812005657117]",[],"[0, 0, 0, 0]",0,,0,87.5,"[0.0073865875139136955, 0.022896268136196076, 0.17921505788264303, 0.35488994694252296]",[],"[0, 0, 0, 0]",0,,0,"[0.0010796875465382903, 0.00264740850703543, 0.13876048714484576, 0.21091325025850083]","[1, 0, 0, 0]",[-1],65.0,1,-1,7.0,0.414444444,0.428944444,False,0.0,0.0,0.0,0.0
CB289,M,40422,CN-H5,temp,88,0.865480166,12.76809105,True,0.0,0.0,0,V,-7.310160428,0.825,-0.287945034,waveforms_88.npy,"[1.0, 1.0, 1.0, 1.0]",[],"[0, 0, 0, 0]",0,,0,237.5,"[1.0, 1.0, 1.0, 1.0]",[],"[0, 0, 0, 0]",0,,0,"[1.0, 1.0, 1.0, 1.0]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB289,M,40422,CN-H5,temp,93,2.842875625,5.14656684,True,0.0,0.0,0,V,-2.850165955,0.675,-0.289051095,waveforms_93.npy,"[0.11657962566633853, 3.0517578125e-05, 3.0517578125e-05, 6.103515625e-05]","[0, 1, 1, 1]","[1, 1, 1]",1,309.0,1,237.5,"[0.3356913826808874, 7.62939453125e-06, 7.62939453125e-06, 7.62939453125e-06]","[0, 1, 1, 1]","[1, 1, 1]",1,308.0,1,"[0.27976599985964734, 3.814697265625e-06, 3.814697265625e-06, 7.62939453125e-06]","[0, 1, 1, 1]","[1, 1, 1]",320.0,1,1,9.0,0.46,0.408777778,True,0.0,1.0,0.8825847123719464,0.9794699514744307
CB289,M,40422,CN-H5,temp,96,30.95225195,11.63792853,True,0.010517764,0.030229376,46,V,-10.71418803,0.25,-0.361527967,waveforms_96.npy,"[3.0517578125e-05, 3.0517578125e-05, 3.0517578125e-05, 3.0517578125e-05]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,179.0,1,262.5,"[7.62939453125e-06, 7.62939453125e-06, 7.62939453125e-06, 7.62939453125e-06]","[1, 1, 1, 1]","[1, 1, 1, 1]",1,190.0,1,"[3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06, 3.814697265625e-06]","[1, 1, 1, 1]","[1, 1, 1, 1]",192.0,1,1,10.0,0.426666667,0.422555556,True,0.0,1.0,0.8038277511961722,0.9307479224376731
CB289,M,40422,CN-H5,temp,99,3.103768279,6.718680461,True,0.045478015,0.001314321,2,V,-4.89375,0.75,-0.323913043,waveforms_99.npy,"[0.007521068463954455, 0.005157470703125, 0.000762939453125, 9.1552734375e-05]","[0, 0, 1, 1]","[1, 1]",1,194.0,1,275.0,"[0.0006665419512535461, 0.39273834228515625, 7.62939453125e-06, 7.62939453125e-06]","[1, 0, 1, 1]","[1, -1, -1]",1,182.0,1,"[0.004805235693665516, 0.044559478759765625, 2.6702880859375e-05, 0.00019499061550600652]","[0, 0, 1, 1]","[1, -1]",194.0,1,1,11.0,0.644444444,0.451777778,True,1.0,1.0,0.006535947712418301,0.8421052631578948
CB289,M,40422,CN-H5,temp,100,1.250576124,9.370580857,True,0.0,0.0,0,V,-4.672627005,0.7,-0.238673139,waveforms_100.npy,"[1.0, 1.0, 1.0, 1.0]",[],"[0, 0, 0, 0]",0,,0,287.5,"[0.9810314021408898, 0.6625205835400576, 0.6625205835400576, 0.6625205835400576]",[],"[0, 0, 0, 0]",0,,0,"[0.6698153575994166, 0.6698153575994166, 0.6698153575994166, 0.6698153575994166]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
CB289,M,40422,CN-H5,temp,103,1.033056052,8.259891245,True,0.205259051,0.00065716,1,V,-4.775066845,0.7,-0.269230769,waveforms_103.npy,"[0.8297350938272609, 0.9133884499513504, 0.6390863119224048, 0.9133884499513504]",[],"[0, 0, 0, 0]",0,,0,287.5,"[0.1543077905231703, 0.23538535441884012, 0.06803246985416299, 0.06803246985416299]",[],"[0, 0, 0, 0]",0,,0,"[0.3907929965437783, 0.9342102866217765, 0.24493657804646662, 0.13425828515752622]",[],"[0, 0, 0, 0]",,0,0,,,,,,0.0,0.0,0.0
